url_id,matches_official_slug_url,If_official_contract_address,No_of_ether_addresses,Twitter_link,if_twitter_active,Twitter_match,Followers,Age,Opensea_match,eth_tracker,label
3264421270,1,1,7,1,1,1,18679,424,1,1,0
3462906399,1,1,7,1,1,1,32316,497,1,1,0
3713576522,1,1,13,1,1,1,12936,371,1,1,0
3935330626,1,1,5,1,1,1,6261,400,1,1,0
3416659249,1,1,5,1,1,1,21436,451,1,1,0
3939205945,1,1,5,1,1,1,11427,356,1,1,0
3251373685,1,1,7,1,1,1,127442,282,1,1,0
3999186870,1,1,2,1,1,1,28210,666,1,1,0
3637629679,1,1,8938,1,1,1,45261,389,1,1,0
3361726992,1,1,2,1,1,1,91604,406,1,1,0
3564092555,1,1,28,1,1,1,1035019,641,1,1,0
3325462739,1,1,1,1,1,1,17329,496,1,1,0
3773866605,1,1,8,1,1,1,27985,582,1,1,0
3802848827,1,1,1,1,1,1,108691,388,1,1,0
3028339203,1,1,41168,1,1,1,171128,1814,1,1,0
3177142417,1,1,8,1,1,1,32945,534,1,1,0
3830798132,1,1,7,1,1,1,9466,519,1,1,0
3039714617,1,1,16,1,1,1,10380,672,1,1,0
3690334199,1,1,3,1,1,1,30907,560,1,1,0
3136065018,1,1,8927,1,1,1,42153,371,1,1,0
3030854520,1,1,4,1,1,1,18746,541,1,1,0
3081714665,1,1,83,1,1,1,412198,898,1,1,0
3358042085,1,1,83,1,1,1,412198,898,1,1,0
3168195320,1,1,83,1,1,1,412198,898,1,1,0
3094353599,1,1,9869,1,1,1,81396,400,1,1,0
3170417473,1,1,3,1,1,1,224442,602,1,1,0
3418510511,1,1,3,1,0,1,0,0,1,1,0
3152706892,1,1,1,1,1,1,63175,523,1,1,0
3634726860,1,1,6,1,1,1,4350,476,1,1,0
3745212396,1,1,4,1,1,1,4350,476,1,1,0
3801313118,1,1,6,1,1,1,4350,476,1,1,0
3531833983,1,1,2,1,1,1,4350,476,1,1,0
3837406360,1,1,5,1,1,1,14203,658,1,1,0
3334385887,1,1,134,1,1,1,22456,1835,1,1,0
3862240966,1,1,2,1,1,1,42107,3873,1,1,0
3700373448,1,1,6,1,1,1,6555,813,1,1,0
3369706064,1,1,2,1,1,1,143764,555,1,1,0
3899612786,1,1,8,1,1,1,230681,681,1,1,0
3466586276,1,1,2,1,1,1,230681,681,1,1,0
3053162975,1,1,6,1,1,1,24808,548,1,1,0
3191353607,1,1,3,1,1,1,54460,570,1,1,0
3154269004,1,1,1,1,1,1,28053,436,1,1,0
3333098527,1,1,1,1,1,1,0,1148,1,1,0
3035752158,1,1,1,1,1,1,50360,610,1,1,0
3782794079,1,1,7,1,1,1,4546,666,1,1,0
3497230018,1,1,1,1,1,1,30999,410,1,1,0
3475831685,1,1,6,1,1,1,15466,491,1,1,0
3127597200,1,1,3,1,1,1,932,179,1,1,0
3902104578,1,1,8935,1,1,1,126202,827,1,1,0
3900915773,1,1,8912,1,1,1,7998,522,1,1,0
3558656944,1,1,6,1,1,1,135600,2733,1,1,0
3674025495,1,1,5,1,1,1,66458,383,1,1,0
3646036936,1,1,6,1,1,1,27576,407,1,1,0
3170006658,1,1,1,1,1,1,26822,400,1,1,0
3911236016,1,1,4,1,1,1,62478,602,1,1,0
3675717160,1,1,8,1,1,1,71593,418,1,1,0
3786080050,1,1,2,1,1,1,8116,418,1,1,0
3545323531,1,1,1,1,1,1,24476,629,1,1,0
3123326488,1,1,5,1,1,1,18099,414,1,1,0
3297098400,1,1,1,1,1,1,47,170,1,1,0
3374500168,1,1,8929,1,1,1,16095,466,1,1,0
3031366255,1,1,8926,1,1,1,33146,451,1,1,0
3511419182,1,1,8957,1,1,1,44315,488,1,1,0
3058246712,1,1,1,1,1,1,9587,366,1,1,0
3393928782,1,1,1,1,1,1,31006,510,1,1,0
3080241727,1,1,4,1,1,1,16589,493,1,1,0
3155187188,1,1,1,1,0,1,0,0,1,1,0
3815623176,1,1,5,1,1,1,37362,1709,1,1,0
3520197637,1,1,1,1,1,1,2325,513,1,1,0
3467214429,1,1,1,1,1,1,11348,457,1,1,0
3903573946,1,1,9,1,1,1,25298,362,1,1,0
3572332989,1,1,2,1,1,1,9752,457,1,1,0
3668050785,1,1,29,1,1,1,48205,579,1,1,0
3409599707,1,1,29,1,1,1,48205,579,1,1,0
3187610035,1,1,3,1,1,1,208790,419,1,1,0
3396489966,1,1,1,1,1,1,35251,374,1,1,0
3581055878,1,1,2,1,1,1,63833,605,1,1,0
3276518479,1,1,43,1,1,1,10981,4305,1,1,0
3217777772,1,1,7,1,1,1,246778,438,1,1,0
3854215373,1,1,9,1,1,1,93108,4268,1,1,0
3582667007,1,1,26,1,1,1,23453,575,1,1,0
3388941138,1,1,8931,1,1,1,171443,369,1,1,0
3339339213,1,1,11,1,0,1,0,0,1,1,0
3377107663,1,1,1,1,1,1,1494,50,1,1,0
3956921338,1,1,6,1,1,1,29070,4960,1,1,0
3907813901,1,1,4,1,1,1,23035,505,1,1,0
3455106354,1,1,3,1,1,1,10153,620,1,1,0
3100309829,1,1,2,1,1,1,67176,412,1,1,0
3254515968,1,1,1,1,1,1,11369,408,1,1,0
3100946195,1,1,1,1,1,1,103621,535,1,1,0
3111382016,1,1,8915,1,1,1,97498,1019,1,1,0
3370448729,1,1,14,1,1,1,134998,4076,1,1,0
3708587030,1,1,15,1,1,1,14137,291,1,1,0
3360608105,1,1,2,1,1,1,124196,465,1,1,0
3240459495,1,1,4,1,1,1,30890,579,1,1,0
3846832537,1,1,1,1,1,1,21424,456,1,1,0
3111964624,1,1,2,1,1,1,24708,353,1,1,0
3047072763,1,1,5,1,1,1,7411,473,1,1,0
3878067043,1,1,18,1,1,1,36567,471,1,1,0
3990063614,1,1,1,1,1,1,15033,446,1,1,0
3941823691,1,1,2824,1,0,1,0,0,1,1,0
3884992655,1,1,4,1,1,1,36039,1962,1,1,0
3455269698,1,1,28,1,1,1,146091,421,1,1,0
3399213366,1,1,7,1,1,1,10588,327,1,1,0
3716472792,1,1,5,1,1,1,19243,1464,1,1,0
3306954092,1,1,15,1,1,1,157805,370,1,1,0
3779411553,1,1,7,1,1,1,4146,375,1,1,0
3025601086,1,1,1,1,1,1,25403,464,1,1,0
3973298049,1,1,2,1,1,1,12572,680,1,1,0
3389025386,1,1,4,1,0,1,0,0,1,1,0
3337981309,1,1,6,1,1,1,15390,445,1,1,0
3498047332,1,1,1,1,1,1,90185,442,1,1,0
3314171487,1,1,1,1,1,1,207852,451,1,1,0
3442932102,1,1,15,1,1,1,80742,135,1,1,0
3095548075,1,1,7,1,1,1,192560,5180,1,1,0
3229508294,1,1,7,1,1,1,20695,468,1,1,0
3247450388,1,1,8,1,1,1,68287,467,1,1,0
3980820757,1,1,5,1,1,1,17833,450,1,1,0
3128213141,1,1,1,1,1,1,17851,447,1,1,0
3925933635,1,1,37,1,1,1,19341,550,1,1,0
3843653655,1,1,1,1,1,1,25023,502,1,1,0
3800311881,1,1,2,1,1,1,12466,359,1,1,0
3061280892,1,1,1,1,1,1,247328,408,1,1,0
3171672734,1,1,1,1,1,1,23883,1049,1,1,0
3085327396,1,1,5,1,1,1,28285,3269,1,1,0
3755459984,1,1,2828,1,1,1,3643,471,1,1,0
3918681111,1,1,1,1,1,1,37691,553,1,1,0
3252602579,1,1,4,1,1,1,18858,434,1,1,0
3902423870,1,1,2,1,1,1,38314,2322,1,1,0
3620044461,1,1,7,1,1,1,17461,554,1,1,0
3296543536,1,1,5,1,1,1,10588,608,1,1,0
3825854898,1,1,1,1,1,1,21502,527,1,1,0
3746223492,1,1,7,1,1,1,51053,417,1,1,0
3287027159,1,1,7,1,1,1,838,374,1,1,0
3636885537,1,1,1,1,1,1,106501,344,1,1,0
3775364874,1,1,6,1,1,1,41287,499,1,1,0
3048857653,1,1,5,1,1,1,7693,4320,1,1,0
3004337938,1,1,8915,1,1,1,11099,558,1,1,0
3247609730,1,1,1877,1,1,1,4127,3664,1,1,0
3777547223,1,1,1,1,1,1,7323,244,1,1,0
3782138402,1,1,1,1,1,1,33529,398,1,1,0
3657592898,1,1,6,1,1,1,19476,682,1,1,0
3559765776,1,1,1,1,1,1,188,11,1,1,0
3571639703,1,1,3,1,0,1,0,0,1,1,0
3908342480,1,1,5,1,0,1,0,0,1,1,0
3229757652,1,1,5,1,0,1,0,0,1,1,0
3619720279,1,1,2,1,1,1,14327,627,1,1,0
3290425425,1,1,2694,1,1,1,64688,474,1,1,0
3747825543,1,1,1,1,1,1,177120,370,1,1,0
3886699952,1,1,1,1,1,1,3029,2492,1,1,0
3857051635,1,1,1,1,1,1,110912,326,1,1,0
3365027379,1,1,13,1,0,1,0,0,1,1,0
3915997794,1,1,2,1,1,1,43135,435,1,1,0
3093297471,1,1,5,1,1,1,90049,339,1,1,0
3593121688,1,1,14,1,1,1,46562,606,1,1,0
3126215131,1,1,2,1,1,1,81403,442,1,1,0
3296820689,1,1,1,1,1,1,13057,388,1,1,0
3318335060,1,1,1,1,1,1,53056,599,1,1,0
3972536959,1,1,1,1,1,1,36677,491,1,1,0
3717904456,1,1,16,1,1,1,35791,473,1,1,0
3131613147,1,1,6,1,1,1,112954,466,1,1,0
3792916845,1,1,1,1,0,1,0,0,1,1,0
3591291061,1,1,8930,1,1,1,82365,357,1,1,0
3333263616,1,1,1,1,1,1,63121,570,1,1,0
3524781374,1,1,12,1,0,1,0,0,1,1,0
3831483115,1,1,1,1,1,1,25676,457,1,1,0
3423848956,1,1,4,1,1,1,10217,372,1,1,0
3655799329,1,1,4,1,1,1,1600,462,1,1,0
3154037462,1,1,4,1,1,1,266105,3748,1,1,0
3702373123,1,1,5,1,1,1,25443,367,1,1,0
3379577029,1,1,8,1,1,1,42199,536,1,1,0
3909314784,1,1,8,1,1,1,53992,397,1,1,0
3460301538,1,1,18,1,1,1,8284,204,1,1,0
3392101815,1,1,3,1,1,1,17797,361,1,1,0
3473652214,1,1,1,1,1,1,3739,463,1,1,0
3673930224,1,1,1,1,1,1,24354,508,1,1,0
3339911605,1,1,26,1,1,1,64240,421,1,1,0
3113686703,1,1,1,1,1,1,41097,430,1,1,0
3528244062,1,1,1,1,1,1,1,118,1,1,0
3251274325,1,1,119,1,1,1,205044,551,1,1,0
3120525287,1,1,6,1,1,1,56638,443,1,1,0
3707764727,1,1,1,1,1,1,19827,458,1,1,0
3444252974,1,1,8925,1,1,1,79493,387,1,1,0
3721987485,1,1,1,1,1,1,103041,620,1,1,0
3236525854,1,1,8945,1,1,1,331659,500,1,1,0
3764412616,1,1,8932,1,1,1,38002,478,1,1,0
3397520225,1,1,5,1,1,1,1035019,641,1,1,0
3101738236,1,1,8,1,1,1,74527,529,1,1,0
3178228210,1,1,8926,1,1,1,13602,461,1,1,0
3128413748,1,1,976,1,1,1,20431,699,1,1,0
3333793476,1,1,1,1,1,1,38784,486,1,1,0
3987606040,1,1,3,1,1,1,56501,529,1,1,0
3078449032,1,1,1,1,1,1,39092,1109,1,1,0
3260056607,1,1,4,1,1,1,14153,499,1,1,0
3485850929,1,1,1281,1,1,1,6960,560,1,1,0
3817727617,1,1,4,1,1,1,7520,1847,1,1,0
3887381418,1,1,1,1,1,1,50599,357,1,1,0
3724857443,1,1,8927,1,1,1,22994,416,1,1,0
3593226677,1,1,2,1,1,1,9749,499,1,1,0
3633746389,1,1,1,1,1,1,13233,578,1,1,0
3444525982,1,1,1,1,1,1,6155,227,1,1,0
3764025304,1,1,7,1,1,1,27930,486,1,1,0
3274414645,1,1,7,1,1,1,24969,370,1,1,0
3551538306,1,1,4,1,1,1,71281,463,1,1,0
3677060148,1,1,3,1,1,1,137837,393,1,1,0
3198454600,1,1,3,1,1,1,0,4295,1,1,0
3406048971,1,1,2,1,1,1,15224,532,1,1,0
3548859832,1,1,5,1,1,1,47029,373,1,1,0
3216579338,1,1,1,1,1,1,46304,494,1,1,0
3659105126,1,1,3,1,1,1,96834,406,1,1,0
3787370788,1,1,4,1,1,1,103845,694,1,1,0
3422176827,1,1,6,1,1,1,10553,435,1,1,0
3040955802,1,1,7,1,1,1,104014,5351,1,1,0
3517022804,1,1,1,1,1,1,4042,257,1,1,0
3472134106,1,1,7,1,1,1,4042,257,1,1,0
3098219471,1,1,6,1,1,1,4042,257,1,1,0
3751866461,1,1,9,1,1,1,48655,572,1,1,0
3354676136,1,1,6,1,1,1,50567,469,1,1,0
3825449740,1,1,3,1,1,1,65123,430,1,1,0
3956050176,1,1,2,1,1,1,412198,898,1,1,0
3266327828,1,1,1,1,1,1,8092,468,1,1,0
3528887133,1,1,1,1,1,1,135525,766,1,1,0
3429472700,1,1,1,1,1,1,70400,477,1,1,0
3322479729,1,1,1,1,1,1,150576,400,1,1,0
3859441638,1,1,7,1,1,1,219332,4537,1,1,0
3251372518,1,1,1,1,1,1,50334,4974,1,1,0
3592739266,1,1,8,1,1,1,34021,538,1,1,0
3064577999,1,1,22,1,1,1,48977,443,1,1,0
3268488519,1,1,3,1,1,1,16914,661,1,1,0
3777175235,1,1,6,1,1,1,88746,546,1,1,0
3764151618,1,1,3,1,1,1,31608,822,1,1,0
3616413257,1,1,3,1,1,1,27498,541,1,1,0
3900356170,1,1,4,1,0,1,0,0,1,1,0
3662067440,1,1,101,1,1,1,70751,478,1,1,0
3570895310,1,1,101,1,1,1,70751,478,1,1,0
3258995085,1,1,8,1,0,1,0,0,1,1,0
3782756555,1,1,2,1,1,1,39393,371,1,1,0
3978114245,1,1,3,1,1,1,28241,659,1,1,0
3210232796,1,1,3,1,1,1,28241,659,1,1,0
3525973215,1,1,5,1,1,1,77115,254,1,1,0
3598085992,1,1,7,1,1,1,42375,1173,1,1,0
3727545088,1,1,6,1,1,1,42375,1173,1,1,0
3621989784,1,1,3,1,1,1,118002,475,1,1,0
3989461508,1,1,3,1,1,1,118002,475,1,1,0
3717051100,1,1,2,1,1,1,10590,546,1,1,0
3610567849,1,1,5,1,0,1,0,0,1,1,0
3355716242,1,1,3,1,1,1,48859,339,1,1,0
3120468321,1,1,1,1,0,1,0,0,1,1,0
3166404093,1,1,1,1,1,1,19521,458,1,1,0
3654678595,1,1,20,1,1,1,37412,578,1,1,0
3273638660,1,1,20,1,1,1,37412,578,1,1,0
3750530243,1,1,1,1,1,1,20379,486,1,1,0
3771396536,1,1,1,1,1,1,22928,403,1,1,0
3630853727,1,1,10963,1,1,1,14404,417,1,1,0
3664968931,1,1,2,1,0,1,0,0,1,1,0
3309782089,1,1,5,1,1,1,37861,503,1,1,0
3507065378,1,1,4,1,1,1,34359,571,1,1,0
3353688182,1,1,14,1,0,1,0,0,1,1,0
3129053300,1,1,13,1,0,1,0,0,1,1,0
3300400624,1,1,13,1,1,1,23526,393,1,1,0
3721828654,1,1,13,1,0,1,0,0,1,1,0
3598643195,1,1,13,1,1,1,65197757,5806,1,1,0
3467080319,1,1,13,1,1,1,49041,2983,1,1,0
3767430833,1,1,9009,1,1,1,61128,1492,1,1,0
3791021472,1,1,7,1,1,1,9279,449,1,1,0
3394187032,1,1,3,1,1,1,31869,534,1,1,0
3580399982,1,1,1,1,1,1,96411,351,1,1,0
3102408900,1,1,12,1,1,1,5856,546,1,1,0
3682589082,1,1,2,1,1,1,60388,1148,1,1,0
3851898357,1,1,5,1,1,1,14453,502,1,1,0
3197374697,1,1,2,1,1,1,37999,499,1,1,0
3604912848,1,1,1,1,1,1,24585,1260,1,1,0
3159212474,1,1,4,1,1,1,29778,542,1,1,0
3634614570,1,1,15,1,1,1,2904,544,1,1,0
3617815121,1,1,1,1,1,1,522528,1667,1,1,0
3324556514,1,1,1,1,1,1,31402,558,1,1,0
3552806818,1,1,1866,1,1,1,7175,552,1,1,0
3608755635,1,1,8912,1,1,1,10221,445,1,1,0
3247864939,1,1,8910,1,1,1,961,496,1,1,0
3422743311,1,1,6,1,1,1,50950,353,1,1,0
3967822031,1,1,19,1,1,1,7648,812,1,1,0
3870324486,1,1,8917,1,0,1,0,0,1,1,0
3415515344,1,1,3,1,1,1,33374,479,1,1,0
3550704725,1,1,8935,1,1,1,90295,471,1,1,0
3610537694,1,1,1,1,1,1,20659,366,1,1,0
3083448565,1,1,8951,1,0,1,0,0,1,1,0
3490367485,1,1,1479,1,1,1,11165,501,1,1,0
3418143071,1,1,2,1,1,1,14126,480,1,1,0
3708501230,1,1,3,1,1,1,7328,459,1,1,0
3850426793,1,1,7,1,1,1,13599,463,1,1,0
3868059993,1,1,1,1,1,1,7,1790,1,1,0
3211715768,1,1,46,1,1,1,35954,489,1,1,0
3335489515,1,1,2,1,1,1,6007,503,1,1,0
3886392189,1,1,73,1,1,1,7902,1176,1,1,0
3304758330,1,1,1,1,1,1,29999,486,1,1,0
3346191143,1,1,3,1,1,1,4410,534,1,1,0
3221576822,1,1,2,1,1,1,73252,351,1,1,0
3603557906,1,1,6,1,1,1,52546,554,1,1,0
3851141210,1,1,6,1,1,1,34359,571,1,1,0
3012485947,1,1,6,1,1,1,34360,571,1,1,0
3299142323,1,1,6,1,1,1,34359,571,1,1,0
3989901576,1,1,6,1,1,1,34359,571,1,1,0
3406632133,1,1,6,1,1,1,71049,377,1,1,0
3510067993,1,1,1,1,1,1,44628,506,1,1,0
3422247977,1,1,1,1,1,1,44628,506,1,1,0
3155286724,1,1,3,1,1,1,52785,340,1,1,0
3609818384,1,1,6,1,1,1,38004,409,1,1,0
3789930154,1,1,8,1,1,1,6212,4740,1,1,0
3411362111,1,1,3,1,1,1,87765,521,1,1,0
3290464129,1,1,7,1,1,1,32385,1603,1,1,0
3713871126,1,1,1,1,1,1,29580,509,1,1,0
3573804560,1,1,2,1,0,1,0,0,1,1,0
3542951228,1,1,1,1,1,1,132829,500,1,1,0
3968956501,1,1,6,1,1,1,100197,534,1,1,0
3894304195,1,1,3,1,1,1,87071,449,1,1,0
3851721100,1,1,1,1,1,1,7782,431,1,1,0
3617745509,1,1,2,1,1,1,27657,449,1,1,0
3712356575,1,1,5,1,1,1,136213,462,1,1,0
3751292820,1,1,530,1,1,1,50195,439,1,1,0
3169465672,1,1,7,1,1,1,17,130,1,1,0
3557495425,1,1,2,1,1,1,11972,553,1,1,0
3642637802,1,1,49,1,1,1,8991,370,1,1,0
3044626795,1,1,8925,1,1,1,8568,400,1,1,0
3746473713,1,1,5,1,1,1,17321,555,1,1,0
3832519425,1,1,8939,1,1,1,18491,466,1,1,0
3848653209,1,1,2,1,1,1,23343,448,1,1,0
3768753140,1,1,5,1,1,1,17739,449,1,1,0
3625178519,1,1,5,1,1,1,49815,521,1,1,0
3482474151,1,1,7,1,1,1,43924,575,1,1,0
3076092305,1,1,6,1,1,1,2072,1888,1,1,0
3144483555,1,1,1,1,1,1,5031,1774,1,1,0
3758055054,1,1,5,1,1,1,13858,682,1,1,0
3456934574,1,1,4,1,1,1,7726,671,1,1,0
3554162876,1,1,1,1,1,1,9878,527,1,1,0
3022418502,1,1,26,1,1,1,57474,497,1,1,0
3563773546,1,1,1,1,1,1,143764,555,1,1,0
3758848964,1,1,1,1,1,1,10033,528,1,0,0
3641515197,1,1,1,1,1,1,6428,448,1,1,0
3158821005,1,1,2,1,1,1,36364,1327,1,1,0
3198362051,1,1,1,1,0,1,0,0,1,0,0
3130819097,1,1,136,1,1,1,14426,2102,1,1,0
3574726703,1,1,8955,1,1,1,14315,2923,1,1,0
3119154883,1,1,1,1,1,1,25737,658,1,1,0
3319224764,1,1,14,1,0,1,0,0,1,1,0
3690010312,1,1,6,1,1,1,52626,476,1,1,0
3084052362,1,1,1,1,1,1,137942,541,1,1,0
3013244414,1,1,21,1,1,1,635274,2795,1,1,0
3700224012,1,1,21,1,1,1,635274,2795,1,1,0
3031033685,1,1,21,1,0,1,0,0,1,1,0
3949484450,1,1,1,1,1,1,188796,1712,1,1,0
3087887348,1,1,1,1,1,1,3141,1079,1,1,0
3940446617,1,1,1,1,1,1,52491,463,1,1,0
3501253913,1,1,8,1,0,1,0,0,1,1,0
3279282333,1,1,1,1,1,1,28913,486,1,1,0
3993908606,1,1,2,1,1,1,69075,486,1,1,0
3477575287,1,1,973,1,0,1,0,0,1,1,0
3388795355,1,1,2,1,1,1,120225,479,1,1,0
3705265956,1,1,9253,1,1,1,7870,438,1,1,0
3272764883,1,1,8,1,1,1,1,4,1,1,0
3033004732,1,1,3,1,1,1,21836,881,1,1,0
3178882301,1,1,8945,1,1,1,386855,574,1,1,0
3650484436,1,1,8945,1,0,1,0,0,1,1,0
3927786779,1,1,8945,1,0,1,0,0,1,1,0
3446351798,1,1,8,1,1,1,50580,440,1,1,0
3238425007,1,1,4,1,1,1,5410622,4825,1,1,0
3005098306,1,1,6,1,1,1,10616,806,1,1,0
3073005902,1,1,1,1,1,1,45329,447,1,1,0
3453400178,1,1,5,1,1,1,22633,682,1,1,0
3444360076,1,1,21,1,1,1,8999,416,1,1,0
3021654586,1,1,28,1,1,1,21258,395,1,1,0
3475050960,1,1,5,1,1,1,37762,4480,1,1,0
3875563706,1,1,1,1,1,1,13768,1939,1,1,0
3951049286,1,1,8955,1,1,1,14315,2923,1,1,0
3270333050,1,1,1,1,0,1,0,0,1,1,0
3804137105,1,1,2,1,1,1,235146,1704,1,1,0
3095168556,1,1,1,1,1,1,17421,1190,1,1,0
3899408516,1,1,6,1,1,1,24856,462,1,1,0
3795885166,1,1,1,1,1,1,46943,934,1,1,0
3164332961,1,1,9125,1,1,1,31507,480,1,1,0
3302028789,1,1,9125,1,1,1,31507,480,1,1,0
3055159417,1,1,8,1,1,1,12493,502,1,1,0
3203814319,1,1,12,1,1,1,13627,721,1,1,0
3223176375,1,1,12,1,1,1,13627,721,1,1,0
3605440330,1,1,15,1,1,1,36145,667,1,1,0
3142137611,1,1,3,1,1,1,62918,501,1,1,0
3539160146,1,1,1,1,1,1,32520,2281,1,1,0
3429097080,1,1,74,1,1,1,20378,555,1,1,0
3659715153,1,1,1,1,1,1,11872,449,1,1,0
3121883229,1,1,17,1,1,1,67191,400,1,1,0
3425754635,1,1,1,1,1,1,31400,564,1,1,0
3366959390,1,1,10340,1,1,1,22903,458,1,1,0
3402544841,1,1,13,1,1,1,13232,395,1,1,0
3909966833,1,1,8926,1,1,1,9057,801,1,1,0
3868890234,1,1,6,1,1,1,16423,476,1,1,0
3773859661,1,1,1,1,1,1,35978,643,1,1,0
3499070928,1,1,4,1,1,1,107008,327,1,1,0
3742034098,1,1,4,1,1,1,52546,554,1,1,0
3016872322,1,1,4,1,1,1,52546,554,1,1,0
3597568657,1,1,5,1,1,1,52546,554,1,1,0
3206559416,1,1,2,1,1,1,5684,509,1,1,0
3004611368,1,1,4,1,1,1,62478,602,1,1,0
3226824192,1,1,3,1,1,1,2360365,5049,1,1,0
3836089935,1,1,6056,1,0,1,0,0,1,1,0
3233752716,1,1,2,1,1,1,3405,345,1,1,0
3776385217,1,1,11,1,1,1,5278,656,1,1,0
3375647006,1,1,4,1,1,1,20899,430,1,1,0
3320339024,1,1,4,1,1,1,20899,430,1,1,0
3339363372,1,1,5,1,1,1,10125,533,1,1,0
3082925888,1,1,361,1,1,1,283,505,1,1,0
3240666853,1,1,8,1,1,1,48102,472,1,1,0
3008784558,1,1,7,1,1,1,165,439,1,1,0
3498370928,1,1,2,1,1,1,11685,241,1,1,0
3511748196,1,1,1,1,1,1,13023,430,1,1,0
3489830114,1,1,8927,1,1,1,92708,557,1,1,0
3019831935,1,1,4,1,1,1,36081,1614,1,1,0
3789468718,1,1,5,1,1,1,16084,490,1,1,0
3158169031,1,1,8917,1,1,1,14717,514,1,1,0
3071601779,1,1,49,1,1,1,6913,538,1,1,0
3835975381,1,1,1,1,1,1,18118,643,1,1,0
3569873454,1,1,8,1,1,1,8642,355,1,1,0
3707593734,1,1,1,1,1,1,15183,393,1,1,0
3304425666,1,1,24,1,1,1,8707,847,1,1,0
3087596856,1,1,3,1,1,1,6663,549,1,1,0
3115849849,1,1,7,1,1,1,118496,246,1,1,0
3917251934,1,1,7,1,1,1,118496,246,1,1,0
3243513980,1,1,41,1,1,1,42101,205,1,1,0
3995180056,1,1,3,1,1,1,122187,370,1,1,0
3009017043,1,1,21,1,1,1,55686,548,1,1,0
3111180494,1,1,2,1,1,1,10835,213,1,1,0
3219936345,1,1,48,1,1,1,10095,411,1,1,0
3065947450,1,1,2,1,1,1,15600,420,1,1,0
3955566684,1,1,7,1,1,1,11,91,1,1,0
3269716182,1,1,3,1,1,1,7743,609,1,1,0
3216564861,1,1,11,1,1,1,124888,612,1,1,0
3190102268,1,1,11,1,0,1,0,0,1,1,0
3381774354,1,1,11,1,1,1,124888,612,1,1,0
3871517790,1,1,11,1,1,1,124888,612,1,1,0
3002612105,1,1,11,1,1,1,124888,612,1,1,0
3687472744,1,1,11,1,1,1,124888,612,1,1,0
3112916312,1,1,11,1,1,1,124888,612,1,1,0
3532486093,1,1,5,1,1,1,103352,373,1,1,0
3714627748,1,1,2,1,1,1,234,438,1,1,0
3956608904,1,1,6,1,1,1,284386,533,1,1,0
3441927209,1,1,13,1,1,1,40670,453,1,1,0
3414143860,1,1,8920,1,1,1,10036,3896,1,1,0
3735355796,1,1,12,1,0,1,0,0,1,1,0
3520260257,1,1,798,1,1,1,10601,562,1,1,0
3298076449,1,1,1,1,1,1,364197,809,1,1,0
3829981839,1,1,5,1,1,1,382796,373,1,1,0
3008042758,1,1,6,1,1,1,3877,493,1,1,0
3266265206,1,1,10,1,1,1,74573,368,1,1,0
3261503528,1,1,10,1,0,1,0,0,1,1,0
3849656256,1,1,8,1,1,1,12885,563,1,1,0
3735704190,1,1,7,1,1,1,70882,579,1,1,0
3159374712,1,1,3,1,1,1,511832,432,1,1,0
3308569158,1,1,3,1,0,1,0,0,1,1,0
3091214387,1,1,8943,1,1,1,66595,439,1,1,0
3437037815,1,1,4,1,1,1,38258,698,1,1,0
3099263240,1,1,5,1,1,1,38258,698,1,1,0
3876319441,1,1,2838,1,1,1,67185,498,1,1,0
3140815831,1,1,1,1,1,1,68906,1887,1,1,0
3175918795,1,1,2,1,1,1,42159,583,1,1,0
3264250866,1,1,6,1,1,1,23945,634,1,1,0
3367178678,1,1,3,1,1,1,53966,388,1,1,0
3798027176,1,1,3,1,1,1,36629,1827,1,1,0
3180761983,1,1,256,1,0,1,0,0,1,1,0
3374023571,1,1,3,1,1,1,33402,407,1,1,0
3769259253,1,1,11,1,1,1,184205,466,1,1,0
3524936613,1,1,11,1,1,1,184205,466,1,1,0
3648491652,1,1,3,1,1,1,25988,428,1,1,0
3948548729,1,1,54,1,1,1,51116,425,1,1,0
3206446421,1,1,4,1,1,1,83852,382,1,1,0
3225825086,1,1,3,1,1,1,39655,350,1,1,0
3904028656,1,1,9008,1,1,1,122745,1815,1,1,0
3655506478,1,1,8,1,1,1,28278,540,1,1,0
3485684293,1,1,24,1,1,1,7183,529,1,1,0
3332703363,1,1,1,1,1,1,37817,515,1,1,0
3606574416,1,1,3,1,1,1,88036,659,1,1,0
3407433449,1,1,3,1,1,1,3127,286,1,1,0
3005877744,1,1,12125,1,1,1,4783,471,1,1,0
3993923710,1,1,1,1,1,1,57363,4313,1,1,0
3442503699,1,1,18,1,1,1,60374,384,1,1,0
3958757345,1,1,5,1,1,1,40071,394,1,1,0
3996467622,1,1,2,1,1,1,121594,417,1,1,0
3250906411,1,1,4,1,1,1,124176,465,1,1,0
3917818147,1,1,1,1,1,1,66213,344,1,1,0
3943422983,1,1,8928,1,1,1,2681,515,1,1,0
3058842602,1,1,4,1,1,1,84241,301,1,1,0
3476793751,1,1,3,1,0,1,0,0,1,1,0
3926355417,1,1,1,1,1,1,21200,541,1,1,0
3412464419,1,1,8911,1,1,1,10054,526,1,1,0
3876465507,1,1,9,1,0,1,0,0,1,1,0
3562391449,1,1,1,1,1,1,22213,386,1,1,0
3250995605,0,0,1,1,1,0,6656,220,0,0,0
